IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI01023288	563	i86-108o123-140i153-175o179-196i209-231o254-276i384-406o	i(1-86=86) o(108-123=16) i(140-153=14) o(175-179=5) i(196-209=14) o(231-254=24) i(276-384=109) o(406-563=109)	i(1-86=86)	o(406-563=158)	86	158	50	55
IPI00988441	667	i86-108o123-145i152-174o208-230i243-265o295-317i399-421o436-453i560-582o592-614i	i(1-86=86) o(108-123=16) i(145-152=8) o(174-208=35) i(230-243=14) o(265-295=31) i(317-399=83) o(421-436=16) i(453-560=108) o(582-592=11) i(614-667=54)	i(1-86=86)	i(614-667=54)	86	54	21	58
IPI00988378	696	i86-108o123-145i152-174o208-230i243-265o297-319i399-421o436-453i560-582o602-624i645-667o	i(1-86=86) o(108-123=16) i(145-152=8) o(174-208=35) i(230-243=14) o(265-297=33) i(319-399=81) o(421-436=16) i(453-560=108) o(582-602=21) i(624-645=22) o(667-696=22)	i(1-86=86)	o(667-696=30)	86	30	25	53
IPI00989443	263	i86-108o123-145i158-177o197-219i	i(1-86=86) o(108-123=16) i(145-158=14) o(177-197=21) i(219-263=45)	i(1-86=86)	i(219-263=45)	86	45	18	48
IPI00108570	683	i86-108o152-174i207-229o244-266i291-313o400-422i435-457o560-582i	i(1-86=86) o(108-152=45) i(174-207=34) o(229-244=16) i(266-291=26) o(313-400=88) i(422-435=14) o(457-560=104) i(582-683=102)	i(1-86=86)	i(582-683=102)	86	102	63	52
IPI00881628	650	i86-108o152-174i207-229o244-266i291-313o400-422i435-457o560-582i	i(1-86=86) o(108-152=45) i(174-207=34) o(229-244=16) i(266-291=26) o(313-400=88) i(422-435=14) o(457-560=104) i(582-650=69)	i(1-86=86)	i(582-650=69)	86	69	63	45
IPI00315437	111	i87-106o	i(1-87=87) o(106-111=87)	i(1-87=87)	o(106-111=6)	87	6	6	87
IPI00923039	1250	i87-106o134-156i158-180o246-268i632-654o694-716i760-782o786-808i872-894o	i(1-87=87) o(106-134=29) i(156-158=3) o(180-246=67) i(268-632=365) o(654-694=41) i(716-760=45) o(782-786=5) i(808-872=65) o(894-1250=65)	i(1-87=87)	o(894-1250=357)	87	357	99	113
IPI00128432	685	i87-109o	i(1-87=87) o(109-685=87)	i(1-87=87)	o(109-685=577)	87	577	577	87
IPI00280743	279	i87-109o	i(1-87=87) o(109-279=87)	i(1-87=87)	o(109-279=171)	87	171	171	87
IPI00322058	271	i87-109o	i(1-87=87) o(109-271=87)	i(1-87=87)	o(109-271=163)	87	163	163	87
IPI00458122	631	i87-109o	i(1-87=87) o(109-631=87)	i(1-87=87)	o(109-631=523)	87	523	523	87
IPI00649325	1053	i87-109o	i(1-87=87) o(109-1053=87)	i(1-87=87)	o(109-1053=945)	87	945	945	87
IPI00653308	120	i87-109o	i(1-87=87) o(109-120=87)	i(1-87=87)	o(109-120=12)	87	12	12	87
IPI00788354	484	i87-109o	i(1-87=87) o(109-484=87)	i(1-87=87)	o(109-484=376)	87	376	376	87
IPI00788425	1052	i87-109o	i(1-87=87) o(109-1052=87)	i(1-87=87)	o(109-1052=944)	87	944	944	87
IPI00830484	269	i87-109o	i(1-87=87) o(109-269=87)	i(1-87=87)	o(109-269=161)	87	161	161	87
IPI00857516	113	i87-109o	i(1-87=87) o(109-113=87)	i(1-87=87)	o(109-113=5)	87	5	5	87
IPI01026718	268	i87-109o	i(1-87=87) o(109-268=87)	i(1-87=87)	o(109-268=160)	87	160	160	87
IPI00655226	227	i87-109o113-130i158-180o	i(1-87=87) o(109-113=5) i(130-158=29) o(180-227=29)	i(1-87=87)	o(180-227=48)	87	48	26	58
IPI00831139	205	i87-109o127-149i	i(1-87=87) o(109-127=19) i(149-205=57)	i(1-87=87)	i(149-205=57)	87	57	19	72
IPI00122089	341	i87-109o129-151i158-180o	i(1-87=87) o(109-129=21) i(151-158=8) o(180-341=8)	i(1-87=87)	o(180-341=162)	87	162	91	47
IPI00230761	372	i87-109o163-185i206-228o232-254i285-307o322-344i	i(1-87=87) o(109-163=55) i(185-206=22) o(228-232=5) i(254-285=32) o(307-322=16) i(344-372=29)	i(1-87=87)	i(344-372=29)	87	29	25	42
IPI00357546	332	i88-106o138-160i167-189o204-223i230-247o252-274i	i(1-88=88) o(106-138=33) i(160-167=8) o(189-204=16) i(223-230=8) o(247-252=6) i(274-332=59)	i(1-88=88)	i(274-332=59)	88	59	18	40
IPI00831603	447	i88-106o138-160i167-189o204-223i230-247o252-274i386-408o412-429i	i(1-88=88) o(106-138=33) i(160-167=8) o(189-204=16) i(223-230=8) o(247-252=6) i(274-386=113) o(408-412=5) i(429-447=19)	i(1-88=88)	i(429-447=19)	88	19	15	47
IPI00357545	448	i88-106o138-160i167-189o204-223i230-247o252-274i387-409o413-430i	i(1-88=88) o(106-138=33) i(160-167=8) o(189-204=16) i(223-230=8) o(247-252=6) i(274-387=114) o(409-413=5) i(430-448=19)	i(1-88=88)	i(430-448=19)	88	19	15	47
IPI00896708	448	i88-106o138-160i167-189o204-223i230-247o252-274i387-409o413-430i	i(1-88=88) o(106-138=33) i(160-167=8) o(189-204=16) i(223-230=8) o(247-252=6) i(274-387=114) o(409-413=5) i(430-448=19)	i(1-88=88)	i(430-448=19)	88	19	15	47
IPI00649660	158	i88-107o117-139i	i(1-88=88) o(107-117=11) i(139-158=20)	i(1-88=88)	i(139-158=20)	88	20	11	54
IPI00817043	268	i88-107o117-139i152-174o194-216i	i(1-88=88) o(107-117=11) i(139-152=14) o(174-194=21) i(216-268=53)	i(1-88=88)	i(216-268=53)	88	53	16	51
IPI00310728	630	i88-107o117-139i160-182o249-271i280-302o326-348i361-383o421-443i464-486o496-518i539-558o573-595i	i(1-88=88) o(107-117=11) i(139-160=22) o(182-249=68) i(271-280=10) o(302-326=25) i(348-361=14) o(383-421=39) i(443-464=22) o(486-496=11) i(518-539=22) o(558-573=16) i(595-630=36)	i(1-88=88)	i(595-630=36)	88	36	28	30
IPI00405945	170	i88-107o131-153i	i(1-88=88) o(107-131=25) i(153-170=18)	i(1-88=88)	i(153-170=18)	88	18	25	53
IPI00989538	499	i88-110o	i(1-88=88) o(110-499=88)	i(1-88=88)	o(110-499=390)	88	390	390	88
IPI00122048	1013	i88-110o120-139i280-302o312-334i840-862o903-922i943-960o975-991i	i(1-88=88) o(110-120=11) i(139-280=142) o(302-312=11) i(334-840=507) o(862-903=42) i(922-943=22) o(960-975=16) i(991-1013=23)	i(1-88=88)	i(991-1013=23)	88	23	20	156
IPI00752412	1053	i88-110o120-139i280-302o312-334i840-862o903-922i943-960o975-991i	i(1-88=88) o(110-120=11) i(139-280=142) o(302-312=11) i(334-840=507) o(862-903=42) i(922-943=22) o(960-975=16) i(991-1053=63)	i(1-88=88)	i(991-1053=63)	88	63	20	164
IPI00968359	692	i88-110o120-142i173-195o272-294i301-323o350-372i385-407o434-456i485-507o517-539i560-579o594-616i	i(1-88=88) o(110-120=11) i(142-173=32) o(195-272=78) i(294-301=8) o(323-350=28) i(372-385=14) o(407-434=28) i(456-485=30) o(507-517=11) i(539-560=22) o(579-594=16) i(616-692=77)	i(1-88=88)	i(616-692=77)	88	77	28	38
IPI00113243	183	i88-110o130-149i	i(1-88=88) o(110-130=21) i(149-183=35)	i(1-88=88)	i(149-183=35)	88	35	21	61
IPI00474993	256	i88-110o190-212i	i(1-88=88) o(110-190=81) i(212-256=45)	i(1-88=88)	i(212-256=45)	88	45	81	66
IPI00225621	236	i89-106o121-139i146-168o183-205i214-233o	i(1-89=89) o(106-121=16) i(139-146=8) o(168-183=16) i(205-214=10) o(233-236=10)	i(1-89=89)	o(233-236=4)	89	4	12	35
IPI00775820	198	i89-106o121-143i152-174o178-197i	i(1-89=89) o(106-121=16) i(143-152=10) o(174-178=5) i(197-198=2)	i(1-89=89)	i(197-198=2)	89	2	10	33
IPI00112687	548	i89-108o165-184i196-218o238-260i281-303o346-368i398-415o430-452i464-486o491-513i	i(1-89=89) o(108-165=58) i(184-196=13) o(218-238=21) i(260-281=22) o(303-346=44) i(368-398=31) o(415-430=16) i(452-464=13) o(486-491=6) i(513-548=36)	i(1-89=89)	i(513-548=36)	89	36	29	34
IPI00120833	218	i89-111o	i(1-89=89) o(111-218=89)	i(1-89=89)	o(111-218=108)	89	108	108	89
IPI00876194	311	i89-111o	i(1-89=89) o(111-311=89)	i(1-89=89)	o(111-311=201)	89	201	201	89
IPI00986569	311	i89-111o	i(1-89=89) o(111-311=89)	i(1-89=89)	o(111-311=201)	89	201	201	89
IPI00459759	288	i89-111o116-138i151-173o188-210i223-242o246-268i	i(1-89=89) o(111-116=6) i(138-151=14) o(173-188=16) i(210-223=14) o(242-246=5) i(268-288=21)	i(1-89=89)	i(268-288=21)	89	21	9	34
IPI00225127	560	i89-111o126-143i150-172o187-209i230-252o	i(1-89=89) o(111-126=16) i(143-150=8) o(172-187=16) i(209-230=22) o(252-560=22)	i(1-89=89)	o(252-560=309)	89	309	113	39
IPI00170349	434	i89-111o126-148i161-183o	i(1-89=89) o(111-126=16) i(148-161=14) o(183-434=14)	i(1-89=89)	o(183-434=252)	89	252	134	51
IPI00989179	289	i89-111o131-153i174-196o206-228i	i(1-89=89) o(111-131=21) i(153-174=22) o(196-206=11) i(228-289=62)	i(1-89=89)	i(228-289=62)	89	62	16	57
IPI00989569	229	i89-111o131-153i174-196o206-228i	i(1-89=89) o(111-131=21) i(153-174=22) o(196-206=11) i(228-229=2)	i(1-89=89)	i(228-229=2)	89	2	16	37
IPI00988542	262	i89-111o131-153i174-196o206-228i237-259o	i(1-89=89) o(111-131=21) i(153-174=22) o(196-206=11) i(228-237=10) o(259-262=10)	i(1-89=89)	o(259-262=4)	89	4	12	40
IPI00987881	923	i89-111o131-153i174-196o206-228i240-262o277-299i320-342o376-395i402-424o444-466i473-495o	i(1-89=89) o(111-131=21) i(153-174=22) o(196-206=11) i(228-240=13) o(262-277=16) i(299-320=22) o(342-376=35) i(395-402=8) o(424-444=21) i(466-473=8) o(495-923=8)	i(1-89=89)	o(495-923=429)	89	429	88	27
IPI00120632	226	i90-112o	i(1-90=90) o(112-226=90)	i(1-90=90)	o(112-226=115)	90	115	115	90
IPI00133012	183	i90-112o	i(1-90=90) o(112-183=90)	i(1-90=90)	o(112-183=72)	90	72	72	90
IPI00221828	119	i90-112o	i(1-90=90) o(112-119=90)	i(1-90=90)	o(112-119=8)	90	8	8	90
IPI00471330	2021	i90-112o	i(1-90=90) o(112-2021=90)	i(1-90=90)	o(112-2021=1910)	90	1910	1910	90
IPI00654036	135	i90-112o	i(1-90=90) o(112-135=90)	i(1-90=90)	o(112-135=24)	90	24	24	90
IPI00654989	651	i90-112o	i(1-90=90) o(112-651=90)	i(1-90=90)	o(112-651=540)	90	540	540	90
IPI00655127	519	i90-112o	i(1-90=90) o(112-519=90)	i(1-90=90)	o(112-519=408)	90	408	408	90
IPI00857089	295	i90-112o	i(1-90=90) o(112-295=90)	i(1-90=90)	o(112-295=184)	90	184	184	90
IPI00880742	859	i90-112o	i(1-90=90) o(112-859=90)	i(1-90=90)	o(112-859=748)	90	748	748	90
IPI00970488	134	i90-112o	i(1-90=90) o(112-134=90)	i(1-90=90)	o(112-134=23)	90	23	23	90
IPI01026871	133	i90-112o	i(1-90=90) o(112-133=90)	i(1-90=90)	o(112-133=22)	90	22	22	90
IPI00113279	419	i90-112o165-187i	i(1-90=90) o(112-165=54) i(187-419=233)	i(1-90=90)	i(187-419=233)	90	233	54	161
IPI00308997	612	i90-112o250-272i300-322o355-377i384-406o461-483i495-517o537-559i571-593o	i(1-90=90) o(112-250=139) i(272-300=29) o(322-355=34) i(377-384=8) o(406-461=56) i(483-495=13) o(517-537=21) i(559-571=13) o(593-612=13)	i(1-90=90)	o(593-612=20)	90	20	54	30
IPI00461068	310	i91-110o125-147i159-181o201-223i253-275o	i(1-91=91) o(110-125=16) i(147-159=13) o(181-201=21) i(223-253=31) o(275-310=31)	i(1-91=91)	o(275-310=36)	91	36	24	45
IPI00331064	2273	i91-110o130-152i159-181o222-244i297-319o329-351i477-499o504-526i604-626o682-704i1152-1174o1225-1247i1292-1314o1405-1427i1474-1496o1516-1538i1545-1562o1609-1628i1703-1725o	i(1-91=91) o(110-130=21) i(152-159=8) o(181-222=42) i(244-297=54) o(319-329=11) i(351-477=127) o(499-504=6) i(526-604=79) o(626-682=57) i(704-1152=449) o(1174-1225=52) i(1247-1292=46) o(1314-1405=92) i(1427-1474=48) o(1496-1516=21) i(1538-1545=8) o(1562-1609=48) i(1628-1703=76) o(1725-2273=76)	i(1-91=91)	o(1725-2273=549)	91	549	89	98
IPI00223492	123	i91-113o	i(1-91=91) o(113-123=91)	i(1-91=91)	o(113-123=11)	91	11	11	91
IPI00330378	265	i91-113o	i(1-91=91) o(113-265=91)	i(1-91=91)	o(113-265=153)	91	153	153	91
IPI00405016	129	i91-113o	i(1-91=91) o(113-129=91)	i(1-91=91)	o(113-129=17)	91	17	17	91
IPI00407347	182	i91-113o	i(1-91=91) o(113-182=91)	i(1-91=91)	o(113-182=70)	91	70	70	91
IPI00651924	138	i91-113o	i(1-91=91) o(113-138=91)	i(1-91=91)	o(113-138=26)	91	26	26	91
IPI00919228	123	i91-113o	i(1-91=91) o(113-123=91)	i(1-91=91)	o(113-123=11)	91	11	11	91
IPI00221658	238	i91-113o128-150i171-193o	i(1-91=91) o(113-128=16) i(150-171=22) o(193-238=22)	i(1-91=91)	o(193-238=46)	91	46	31	56
IPI00944053	1325	i91-113o133-155i211-233o238-260i324-341o351-373i707-729o769-791i835-857o861-883i947-969o	i(1-91=91) o(113-133=21) i(155-211=57) o(233-238=6) i(260-324=65) o(341-351=11) i(373-707=335) o(729-769=41) i(791-835=45) o(857-861=5) i(883-947=65) o(969-1325=65)	i(1-91=91)	o(969-1325=357)	91	357	73	109
IPI00989524	908	i91-113o140-162i289-311o331-353i366-388o419-441i479-501o521-539i632-654o674-696i719-741o761-783i804-826o846-865i	i(1-91=91) o(113-140=28) i(162-289=128) o(311-331=21) i(353-366=14) o(388-419=32) i(441-479=39) o(501-521=21) i(539-632=94) o(654-674=21) i(696-719=24) o(741-761=21) i(783-804=22) o(826-846=21) i(865-908=44)	i(1-91=91)	i(865-908=44)	91	44	23	57
IPI00221470	601	i91-113o142-164i169-191o257-279i323-345o365-387i400-422o427-449i461-483o493-515i	i(1-91=91) o(113-142=30) i(164-169=6) o(191-257=67) i(279-323=45) o(345-365=21) i(387-400=14) o(422-427=6) i(449-461=13) o(483-493=11) i(515-601=87)	i(1-91=91)	i(515-601=87)	91	87	27	42
IPI00914720	443	i91-113o290-312i	i(1-91=91) o(113-290=178) i(312-443=132)	i(1-91=91)	i(312-443=132)	91	132	178	111
IPI00462123	140	i92-109o	i(1-92=92) o(109-140=92)	i(1-92=92)	o(109-140=32)	92	32	32	92
IPI00111050	120	i92-114o	i(1-92=92) o(114-120=92)	i(1-92=92)	o(114-120=7)	92	7	7	92
IPI00125832	162	i92-114o	i(1-92=92) o(114-162=92)	i(1-92=92)	o(114-162=49)	92	49	49	92
IPI00848646	196	i92-114o	i(1-92=92) o(114-196=92)	i(1-92=92)	o(114-196=83)	92	83	83	92
IPI00990234	440	i92-114o124-146i409-431o	i(1-92=92) o(114-124=11) i(146-409=264) o(431-440=264)	i(1-92=92)	o(431-440=10)	92	10	10	178
IPI00970503	284	i92-114o134-156i163-185o	i(1-92=92) o(114-134=21) i(156-163=8) o(185-284=8)	i(1-92=92)	o(185-284=100)	92	100	60	50
IPI00828730	661	i92-114o141-163i290-312o332-354i367-389o420-442i480-502o	i(1-92=92) o(114-141=28) i(163-290=128) o(312-332=21) i(354-367=14) o(389-420=32) i(442-480=39) o(502-661=39)	i(1-92=92)	o(502-661=160)	92	160	60	68
IPI00222351	909	i92-114o141-163i290-312o332-354i367-389o420-442i480-502o522-540i633-655o675-697i720-742o762-784i805-827o847-866i	i(1-92=92) o(114-141=28) i(163-290=128) o(312-332=21) i(354-367=14) o(389-420=32) i(442-480=39) o(502-522=21) i(540-633=94) o(655-675=21) i(697-720=24) o(742-762=21) i(784-805=22) o(827-847=21) i(866-909=44)	i(1-92=92)	i(866-909=44)	92	44	23	57
IPI00403537	883	i92-114o141-163i290-312o332-354i367-389o420-442i480-502o634-656i694-716o736-758i779-801o821-840i	i(1-92=92) o(114-141=28) i(163-290=128) o(312-332=21) i(354-367=14) o(389-420=32) i(442-480=39) o(502-634=133) i(656-694=39) o(716-736=21) i(758-779=22) o(801-821=21) i(840-883=44)	i(1-92=92)	i(840-883=44)	92	44	42	54
IPI00169686	133	i9-25o35-57i78-96o109-131i	i(1-9=9) o(25-35=11) i(57-78=22) o(96-109=14) i(131-133=3)	i(1-9=9)	i(131-133=3)	9	3	12	11
IPI00113747	378	i9-26o	i(1-9=9) o(26-378=9)	i(1-9=9)	o(26-378=353)	9	353	353	9
IPI00136942	403	i9-26o	i(1-9=9) o(26-403=9)	i(1-9=9)	o(26-403=378)	9	378	378	9
IPI00222747	426	i9-26o	i(1-9=9) o(26-426=9)	i(1-9=9)	o(26-426=401)	9	401	401	9
IPI00461384	1475	i9-26o	i(1-9=9) o(26-1475=9)	i(1-9=9)	o(26-1475=1450)	9	1450	1450	9
IPI00606473	543	i9-26o	i(1-9=9) o(26-543=9)	i(1-9=9)	o(26-543=518)	9	518	518	9
IPI00757680	40	i9-26o	i(1-9=9) o(26-40=9)	i(1-9=9)	o(26-40=15)	9	15	15	9
IPI00857909	33	i9-26o	i(1-9=9) o(26-33=9)	i(1-9=9)	o(26-33=8)	9	8	8	9
IPI00881087	331	i9-26o	i(1-9=9) o(26-331=9)	i(1-9=9)	o(26-331=306)	9	306	306	9
IPI00990376	307	i9-26o	i(1-9=9) o(26-307=9)	i(1-9=9)	o(26-307=282)	9	282	282	9
IPI00110137	317	i9-26o31-53i65-87o102-124i145-167o204-226i246-265o275-297i	i(1-9=9) o(26-31=6) i(53-65=13) o(87-102=16) i(124-145=22) o(167-204=38) i(226-246=21) o(265-275=11) i(297-317=21)	i(1-9=9)	i(297-317=21)	9	21	17	17
IPI00127445	409	i9-26o75-97i109-128o159-181i186-208o221-243i	i(1-9=9) o(26-75=50) i(97-109=13) o(128-159=32) i(181-186=6) o(208-221=14) i(243-409=167)	i(1-9=9)	i(243-409=167)	9	167	32	48
IPI00123619	500	i9-28o	i(1-9=9) o(28-500=9)	i(1-9=9)	o(28-500=473)	9	473	473	9
IPI00125262	305	i9-28o	i(1-9=9) o(28-305=9)	i(1-9=9)	o(28-305=278)	9	278	278	9
IPI00137938	1669	i9-28o	i(1-9=9) o(28-1669=9)	i(1-9=9)	o(28-1669=1642)	9	1642	1642	9
IPI00229820	541	i9-28o	i(1-9=9) o(28-541=9)	i(1-9=9)	o(28-541=514)	9	514	514	9
IPI00380428	542	i9-28o	i(1-9=9) o(28-542=9)	i(1-9=9)	o(28-542=515)	9	515	515	9
IPI00399725	410	i9-28o	i(1-9=9) o(28-410=9)	i(1-9=9)	o(28-410=383)	9	383	383	9
IPI00856540	564	i9-28o	i(1-9=9) o(28-564=9)	i(1-9=9)	o(28-564=537)	9	537	537	9
IPI00877220	325	i9-28o	i(1-9=9) o(28-325=9)	i(1-9=9)	o(28-325=298)	9	298	298	9
IPI00881148	187	i9-28o	i(1-9=9) o(28-187=9)	i(1-9=9)	o(28-187=160)	9	160	160	9
IPI00989021	542	i9-28o	i(1-9=9) o(28-542=9)	i(1-9=9)	o(28-542=515)	9	515	515	9
IPI00626474	539	i9-28o252-271i	i(1-9=9) o(28-252=225) i(271-539=269)	i(1-9=9)	i(271-539=269)	9	269	225	139
IPI00318430	219	i9-28o64-86i98-120o	i(1-9=9) o(28-64=37) i(86-98=13) o(120-219=13)	i(1-9=9)	o(120-219=100)	9	100	68	11
IPI00380634	354	i9-28o66-88i101-123o138-160i180-202o243-265i278-300o310-329i	i(1-9=9) o(28-66=39) i(88-101=14) o(123-138=16) i(160-180=21) o(202-243=42) i(265-278=14) o(300-310=11) i(329-354=26)	i(1-9=9)	i(329-354=26)	9	26	27	16
IPI00349600	228	i9-28o94-116i	i(1-9=9) o(28-94=67) i(116-228=113)	i(1-9=9)	i(116-228=113)	9	113	67	61
IPI00461473	367	i9-28o94-116i	i(1-9=9) o(28-94=67) i(116-367=252)	i(1-9=9)	i(116-367=252)	9	252	67	130
IPI00885533	366	i9-28o94-116i	i(1-9=9) o(28-94=67) i(116-366=251)	i(1-9=9)	i(116-366=251)	9	251	67	130
IPI00121229	261	i93-115o	i(1-93=93) o(115-261=93)	i(1-93=93)	o(115-261=147)	93	147	147	93
IPI00131366	562	i93-115o	i(1-93=93) o(115-562=93)	i(1-93=93)	o(115-562=448)	93	448	448	93
IPI00133981	779	i93-115o	i(1-93=93) o(115-779=93)	i(1-93=93)	o(115-779=665)	93	665	665	93
IPI00134951	131	i93-115o	i(1-93=93) o(115-131=93)	i(1-93=93)	o(115-131=17)	93	17	17	93
IPI00225547	122	i93-115o	i(1-93=93) o(115-122=93)	i(1-93=93)	o(115-122=8)	93	8	8	93
IPI00229703	116	i93-115o	i(1-93=93) o(115-116=93)	i(1-93=93)	o(115-116=2)	93	2	2	93
IPI00649054	171	i93-115o	i(1-93=93) o(115-171=93)	i(1-93=93)	o(115-171=57)	93	57	57	93
IPI00649347	156	i93-115o	i(1-93=93) o(115-156=93)	i(1-93=93)	o(115-156=42)	93	42	42	93
IPI00654986	120	i93-115o	i(1-93=93) o(115-120=93)	i(1-93=93)	o(115-120=6)	93	6	6	93
IPI00880852	163	i93-115o	i(1-93=93) o(115-163=93)	i(1-93=93)	o(115-163=49)	93	49	49	93
IPI00989080	116	i93-115o	i(1-93=93) o(115-116=93)	i(1-93=93)	o(115-116=2)	93	2	2	93
IPI00955105	413	i93-115o125-144i157-179o183-202i209-228o238-257i278-300o310-329i336-358o363-382i	i(1-93=93) o(115-125=11) i(144-157=14) o(179-183=5) i(202-209=8) o(228-238=11) i(257-278=22) o(300-310=11) i(329-336=8) o(358-363=6) i(382-413=32)	i(1-93=93)	i(382-413=32)	93	32	8	29
IPI00229675	570	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-570=253)	i(1-93=93)	i(318-570=253)	93	253	24	95
IPI00229676	623	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-623=306)	i(1-93=93)	i(318-623=306)	93	306	24	108
IPI00229677	473	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-473=156)	i(1-93=93)	i(318-473=156)	93	156	24	71
IPI00229678	463	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-463=146)	i(1-93=93)	i(318-463=146)	93	146	24	68
IPI00229679	349	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-349=32)	i(1-93=93)	i(318-349=32)	93	32	24	40
IPI00230658	347	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-347=30)	i(1-93=93)	i(318-347=30)	93	30	24	39
IPI00463003	723	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-723=406)	i(1-93=93)	i(318-723=406)	93	406	24	133
IPI00922989	754	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-754=437)	i(1-93=93)	i(318-754=437)	93	437	24	141
IPI00922999	747	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-747=430)	i(1-93=93)	i(318-747=430)	93	430	24	139
IPI00923091	759	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-759=442)	i(1-93=93)	i(318-759=442)	93	442	24	142
IPI01008167	349	i93-115o125-147i168-187o232-254i267-281o296-318i	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-267=14) o(281-296=16) i(318-349=32)	i(1-93=93)	i(318-349=32)	93	32	24	40
IPI00230659	338	i93-115o125-147i168-187o232-254i288-310o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-288=35) o(310-338=35)	i(1-93=93)	o(310-338=29)	93	29	28	50
IPI00227840	759	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-759=37)	i(1-93=93)	o(312-759=448)	93	448	168	50
IPI00229672	754	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-754=37)	i(1-93=93)	o(312-754=443)	93	443	166	50
IPI00229673	747	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-747=37)	i(1-93=93)	o(312-747=436)	93	436	164	50
IPI00474530	870	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-870=37)	i(1-93=93)	o(312-870=559)	93	559	205	50
IPI00749824	842	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-842=37)	i(1-93=93)	o(312-842=531)	93	531	196	50
IPI00751435	852	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-852=37)	i(1-93=93)	o(312-852=541)	93	541	199	50
IPI00922967	852	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-852=37)	i(1-93=93)	o(312-852=541)	93	541	199	50
IPI00923110	870	i93-115o125-147i168-187o232-254i290-312o	i(1-93=93) o(115-125=11) i(147-168=22) o(187-232=46) i(254-290=37) o(312-870=37)	i(1-93=93)	o(312-870=559)	93	559	205	50
IPI00459478	447	i93-115o128-150i181-203o208-230i273-295o315-337i350-369o374-396i416-438o	i(1-93=93) o(115-128=14) i(150-181=32) o(203-208=6) i(230-273=44) o(295-315=21) i(337-350=14) o(369-374=6) i(396-416=21) o(438-447=21)	i(1-93=93)	o(438-447=10)	93	10	11	40
IPI00338618	1508	i93-115o314-336i363-385o1104-1126i1184-1206o1216-1235i1242-1264o1279-1301i	i(1-93=93) o(115-314=200) i(336-363=28) o(385-1104=720) i(1126-1184=59) o(1206-1216=11) i(1235-1242=8) o(1264-1279=16) i(1301-1508=208)	i(1-93=93)	i(1301-1508=208)	93	208	236	79
IPI00990720	1508	i93-115o314-336i363-385o1104-1126i1184-1206o1216-1235i1242-1264o1279-1301i	i(1-93=93) o(115-314=200) i(336-363=28) o(385-1104=720) i(1126-1184=59) o(1206-1216=11) i(1235-1242=8) o(1264-1279=16) i(1301-1508=208)	i(1-93=93)	i(1301-1508=208)	93	208	236	79
IPI00112876	321	i9-31o	i(1-9=9) o(31-321=9)	i(1-9=9)	o(31-321=291)	9	291	291	9
